rank,ema,atr_period,sl_mult,tp_mult,hours,tr_trades,tr_wr,tr_pf,tr_dd,tr_monthly,te_trades,te_wr,te_pf,te_dd,te_monthly,score
0,12/26/150,10,2.5,4.0,6-17h,70,48.6,1.509,-6.2%,1.62,-,-,-,-,-,0.549
0,12/42/100,14,2.0,3.5,6-17h,92,44.6,1.409,-6.8%,1.83,20,55.0,2.111,-2.0%,2.74,0.549
0,15/26/150,10,2.0,3.5,6-17h,77,45.5,1.465,-5.9%,1.69,-,-,-,-,-,0.549
0,12/34/100,14,2.0,3.5,6-17h,87,44.8,1.434,-6.8%,1.78,23,47.8,1.587,-3.0%,1.89,0.5488
0,15/42/200,20,2.5,3.5,7-16h,48,54.2,1.645,-3.2%,1.25,-,-,-,-,-,0.5488
0,5/50/100,20,2.5,3.5,0-23h,118,49.2,1.338,-4.5%,1.88,32,50.0,1.388,-3.6%,1.65,0.5487
0,9/34/100,20,2.0,2.5,7-16h,93,53.8,1.458,-6.7%,1.73,-,-,-,-,-,0.5487
0,12/26/150,20,2.5,3.0,7-16h,79,55.7,1.522,-5.7%,1.57,-,-,-,-,-,0.5487
0,12/42/100,20,2.0,4.0,6-17h,90,41.1,1.384,-5.9%,1.84,21,47.6,1.781,-3.9%,2.37,0.5487
0,12/34/100,20,2.5,4.0,7-16h,63,49.2,1.565,-7.4%,1.55,21,57.1,2.12,-3.0%,2.73,0.5486
0,15/34/100,14,2.5,3.5,6-17h,80,51.2,1.463,-3.9%,1.62,20,60.0,2.109,-2.6%,2.34,0.5486
0,15/50/100,10,2.5,3.5,0-23h,82,51.2,1.472,-5.6%,1.66,33,48.5,1.312,-3.6%,1.37,0.5485
0,12/26/100,10,2.0,4.0,6-17h,84,41.7,1.43,-8.7%,1.85,20,45.0,1.619,-4.9%,1.82,0.5484
0,15/42/80,14,3.0,3.5,7-16h,53,58.5,1.643,-3.0%,1.24,23,56.5,1.501,-3.0%,1.34,0.5484
0,5/50/100,14,2.0,4.0,6-17h,97,41.2,1.416,-13.3%,2.04,30,46.7,1.719,-2.0%,3.2,0.5483
0,9/42/200,20,2.0,4.0,7-16h,73,42.5,1.459,-7.8%,1.76,-,-,-,-,-,0.5483
0,15/42/150,14,3.0,3.5,7-16h,51,58.8,1.652,-3.0%,1.22,-,-,-,-,-,0.5482
0,5/42/150,10,3.0,4.0,6-17h,65,53.8,1.568,-5.2%,1.46,24,50.0,1.318,-3.0%,1.01,0.5481
0,5/50/100,14,2.0,4.0,7-16h,89,41.6,1.433,-11.6%,1.94,29,44.8,1.599,-2.0%,2.63,0.548
0,15/34/80,14,2.0,3.0,7-16h,86,48.8,1.432,-3.9%,1.67,21,52.4,1.637,-2.5%,1.7,0.548
0,15/42/100,10,2.5,3.5,0-23h,88,51.1,1.475,-9.3%,1.78,39,43.6,1.071,-5.1%,0.4,0.548
0,12/34/100,20,2.5,3.0,7-16h,77,55.8,1.528,-5.7%,1.55,21,57.1,1.588,-3.0%,1.4,0.5479
0,12/42/80,10,2.0,4.0,7-16h,79,41.8,1.443,-6.8%,1.75,22,31.8,0.921,-5.9%,-0.31,0.5479
0,5/42/150,10,2.5,3.0,7-16h,71,56.3,1.558,-6.0%,1.5,24,54.2,1.404,-2.0%,1.18,0.5478
0,9/50/100,14,3.0,3.5,6-17h,74,56.8,1.53,-4.5%,1.5,23,69.6,2.698,-2.0%,3.17,0.5478
0,12/42/80,10,3.0,4.0,6-17h,63,54.0,1.568,-4.6%,1.43,21,33.3,0.658,-5.5%,-1.22,0.5476
0,15/26/150,20,2.0,4.0,6-17h,79,41.8,1.425,-5.9%,1.75,-,-,-,-,-,0.5476
0,15/34/150,14,2.0,2.5,6-17h,85,54.1,1.465,-4.7%,1.63,-,-,-,-,-,0.5476
0,15/34/150,10,2.0,2.5,6-17h,85,54.1,1.464,-4.7%,1.63,-,-,-,-,-,0.5475
0,12/42/80,10,2.5,4.0,6-17h,72,48.6,1.53,-9.7%,1.68,24,25.0,0.524,-8.2%,-2.13,0.5474
0,15/26/80,10,1.5,3.0,6-17h,104,40.4,1.347,-6.9%,1.93,28,46.4,1.731,-3.1%,2.92,0.5474
0,15/50/150,14,2.0,4.0,7-16h,59,44.1,1.55,-10.5%,1.67,-,-,-,-,-,0.5473
0,5/42/150,20,2.5,3.0,6-17h,79,55.7,1.527,-6.5%,1.57,26,53.8,1.383,-2.8%,1.23,0.5472
0,9/42/150,10,3.0,4.0,6-17h,61,54.1,1.568,-3.9%,1.4,-,-,-,-,-,0.5472
0,12/50/200,10,2.5,3.5,7-16h,50,54.0,1.633,-4.4%,1.29,-,-,-,-,-,0.5471
0,15/26/80,14,3.0,3.5,6-17h,82,56.1,1.483,-3.9%,1.56,23,56.5,1.523,-4.9%,1.34,0.5471
0,15/50/200,14,2.0,4.0,7-16h,54,44.4,1.561,-8.6%,1.58,-,-,-,-,-,0.5471
0,12/26/200,10,2.0,4.0,7-16h,68,42.6,1.483,-6.8%,1.66,-,-,-,-,-,0.547
0,15/26/80,20,2.0,2.5,7-16h,87,54.0,1.474,-6.3%,1.66,23,52.2,1.356,-3.0%,1.02,0.5469
0,5/42/150,14,2.5,3.0,6-17h,79,55.7,1.523,-6.5%,1.57,26,53.8,1.383,-2.8%,1.23,0.5467
0,15/26/80,10,2.0,3.0,7-16h,83,49.4,1.485,-8.7%,1.72,22,50.0,1.496,-3.5%,1.42,0.5466
0,15/26/100,20,3.0,3.5,0-23h,102,54.9,1.413,-4.6%,1.71,26,53.8,1.349,-5.6%,1.11,0.5466
0,5/50/150,14,2.0,4.0,6-17h,87,41.4,1.407,-8.0%,1.84,27,48.1,1.821,-2.0%,3.21,0.5465
0,12/42/80,14,2.5,2.5,6-17h,92,59.8,1.48,-4.9%,1.59,25,40.0,0.65,-8.7%,-1.3,0.5464
0,12/50/80,10,3.0,3.5,0-23h,84,56.0,1.488,-4.8%,1.57,33,42.4,0.849,-6.7%,-0.73,0.5464
0,15/42/200,10,2.0,3.5,7-16h,50,48.0,1.608,-6.1%,1.39,-,-,-,-,-,0.5464
0,15/50/100,10,3.0,2.5,0-23h,83,65.1,1.548,-3.5%,1.41,31,54.8,1.003,-4.8%,0.01,0.5464
0,9/50/80,14,2.5,3.0,7-16h,87,55.2,1.476,-6.4%,1.65,29,51.7,1.278,-3.0%,1.01,0.5463
0,9/42/100,10,2.0,4.0,6-17h,87,41.4,1.421,-8.8%,1.84,23,39.1,1.265,-4.9%,0.99,0.5462
0,15/26/80,20,2.5,3.5,7-16h,69,52.2,1.532,-6.1%,1.53,22,54.5,1.685,-3.6%,1.78,0.5462
0,15/26/100,10,3.0,3.5,0-23h,86,55.8,1.473,-4.6%,1.59,28,46.4,1.0,-7.6%,0.0,0.5462
0,15/50/150,10,3.0,2.5,7-16h,44,68.2,1.763,-2.2%,0.95,-,-,-,-,-,0.5462
0,15/50/150,14,3.0,2.5,7-16h,44,68.2,1.763,-2.2%,0.95,-,-,-,-,-,0.5462
0,12/34/150,20,2.0,4.0,6-17h,76,42.1,1.448,-7.8%,1.75,-,-,-,-,-,0.5461
0,12/34/80,20,2.5,3.0,6-17h,85,55.3,1.502,-7.4%,1.63,28,46.4,1.029,-5.3%,0.11,0.5458
0,12/42/80,14,3.0,3.5,7-16h,66,57.6,1.576,-6.1%,1.44,-,-,-,-,-,0.5458
0,12/50/80,14,2.5,3.5,7-16h,71,52.1,1.527,-7.1%,1.57,24,50.0,1.385,-3.0%,1.23,0.5458
0,12/26/100,14,2.5,3.5,7-16h,71,52.1,1.514,-6.4%,1.57,-,-,-,-,-,0.5457
0,12/26/200,20,2.0,3.0,7-16h,74,50.0,1.489,-6.8%,1.63,-,-,-,-,-,0.5457
0,9/34/150,20,2.5,3.0,6-17h,81,55.6,1.515,-7.1%,1.59,-,-,-,-,-,0.5456
0,9/34/100,10,2.5,3.5,0-23h,109,49.5,1.367,-5.7%,1.82,30,43.3,1.059,-5.0%,0.26,0.5454
0,9/42/100,14,2.5,2.5,6-17h,92,59.8,1.473,-4.9%,1.59,26,53.8,1.159,-4.0%,0.49,0.5454
0,15/42/100,20,2.0,3.5,7-16h,72,45.8,1.493,-7.6%,1.65,23,43.5,1.321,-4.5%,1.14,0.5454
0,15/42/100,20,3.0,3.5,0-23h,84,56.0,1.483,-4.9%,1.57,36,47.2,1.033,-4.7%,0.16,0.5454
0,15/26/80,20,2.5,3.5,0-23h,109,49.5,1.376,-6.2%,1.82,37,45.9,1.181,-5.9%,0.93,0.5453
0,12/42/80,20,2.0,3.5,6-17h,95,44.2,1.379,-5.9%,1.8,29,31.0,0.776,-6.2%,-1.14,0.5452
0,15/26/100,10,3.0,4.0,7-16h,55,54.5,1.613,-4.6%,1.31,-,-,-,-,-,0.5452
0,15/50/100,10,2.5,4.0,0-23h,80,47.5,1.451,-5.5%,1.65,31,45.2,1.31,-3.8%,1.37,0.5452
0,5/42/100,10,2.0,2.5,6-17h,95,53.7,1.447,-8.3%,1.75,27,44.4,0.989,-2.7%,-0.04,0.5446
0,5/42/100,14,2.5,3.5,7-16h,73,52.1,1.504,-7.4%,1.61,24,45.8,1.172,-2.6%,0.58,0.5446
0,12/34/100,20,2.5,2.5,7-16h,81,60.5,1.532,-5.9%,1.5,22,63.6,1.75,-3.0%,1.57,0.5446
0,5/50/150,10,2.0,4.0,0-23h,109,40.4,1.361,-11.6%,2.03,32,46.9,1.735,-4.9%,3.49,0.5445
0,5/50/150,20,2.5,4.0,0-23h,97,46.4,1.383,-5.2%,1.76,30,46.7,1.384,-4.3%,1.64,0.5445
0,12/26/100,14,2.5,3.0,7-16h,79,55.7,1.508,-6.6%,1.57,-,-,-,-,-,0.5444
0,15/26/100,14,2.5,3.0,0-23h,110,53.6,1.378,-4.7%,1.75,33,54.5,1.431,-3.0%,1.71,0.5444
0,15/42/200,10,2.0,2.5,7-16h,55,56.4,1.6,-3.7%,1.29,-,-,-,-,-,0.5444
0,9/42/80,14,3.0,3.0,6-17h,90,60.0,1.496,-6.9%,1.6,26,42.3,0.718,-8.7%,-1.05,0.5443
0,12/50/80,14,2.5,4.0,7-16h,70,48.6,1.511,-8.2%,1.62,24,50.0,1.583,-3.0%,1.88,0.5443
0,12/42/80,14,2.0,3.0,6-17h,102,48.0,1.386,-6.9%,1.81,28,35.7,0.821,-5.5%,-0.82,0.5442
0,12/50/80,10,3.0,3.0,0-23h,87,59.8,1.476,-3.0%,1.5,34,44.1,0.78,-6.9%,-1.06,0.5442
0,5/42/150,10,3.0,4.0,7-16h,61,54.1,1.569,-5.3%,1.4,23,52.2,1.438,-2.0%,1.29,0.544
0,5/42/200,10,2.5,3.5,7-16h,63,52.4,1.533,-3.9%,1.42,22,50.0,1.384,-3.0%,1.12,0.544
0,9/34/100,14,3.0,4.0,7-16h,63,54.0,1.558,-5.5%,1.43,-,-,-,-,-,0.544
0,9/34/100,10,2.0,2.5,6-17h,102,52.9,1.419,-6.3%,1.72,-,-,-,-,-,0.5439
0,15/42/100,20,3.0,4.0,7-16h,53,54.7,1.613,-4.3%,1.28,20,55.0,1.616,-3.0%,1.47,0.5439
0,15/42/200,14,3.0,3.5,6-17h,51,58.8,1.656,-4.9%,1.22,-,-,-,-,-,0.5439
0,5/50/100,14,2.5,3.5,7-16h,87,50.6,1.421,-4.2%,1.64,25,48.0,1.278,-2.6%,0.96,0.5438
0,9/42/200,10,2.5,4.0,7-16h,59,49.2,1.544,-4.9%,1.43,-,-,-,-,-,0.5437
0,15/26/80,14,2.0,3.0,7-16h,86,48.8,1.446,-6.4%,1.67,22,50.0,1.496,-3.5%,1.42,0.5437
0,15/42/100,14,3.0,3.0,7-16h,53,62.3,1.647,-2.0%,1.13,21,52.4,1.089,-3.0%,0.23,0.5436
0,15/50/100,14,3.0,3.5,6-17h,55,58.2,1.62,-3.9%,1.25,21,47.6,1.049,-3.6%,0.14,0.5436
0,9/34/100,10,3.0,4.0,7-16h,61,54.1,1.57,-5.5%,1.4,-,-,-,-,-,0.5435
0,5/50/200,14,2.5,4.0,7-16h,66,48.5,1.487,-3.9%,1.5,21,47.6,1.435,-2.8%,1.28,0.5434
0,12/26/150,10,2.5,3.5,7-16h,65,52.3,1.542,-5.5%,1.45,-,-,-,-,-,0.5434
0,15/34/150,20,2.0,3.5,7-16h,65,46.2,1.481,-4.5%,1.53,-,-,-,-,-,0.5434
0,9/42/150,10,2.0,4.0,6-17h,82,41.5,1.409,-6.8%,1.75,-,-,-,-,-,0.5433
0,15/34/80,10,3.0,3.5,7-16h,57,57.9,1.594,-3.0%,1.26,-,-,-,-,-,0.5433
0,15/42/80,14,3.0,4.0,0-23h,80,52.5,1.469,-5.2%,1.58,37,40.5,0.895,-7.6%,-0.58,0.5433
0,12/34/100,20,2.0,3.0,7-16h,86,48.8,1.433,-5.9%,1.67,22,50.0,1.482,-3.5%,1.42,0.5432
0,15/34/80,20,2.5,4.0,7-16h,73,47.9,1.473,-5.5%,1.58,-,-,-,-,-,0.5431
0,12/34/100,10,2.0,4.0,6-17h,76,42.1,1.478,-10.6%,1.75,22,40.9,1.359,-4.0%,1.26,0.543
0,12/34/100,10,2.5,3.5,6-17h,71,52.1,1.537,-8.7%,1.57,21,52.4,1.53,-3.9%,1.4,0.543
0,9/34/100,10,2.5,2.5,7-16h,85,60.0,1.501,-4.9%,1.5,-,-,-,-,-,0.5429
0,9/34/200,10,2.5,4.0,7-16h,66,48.5,1.5,-4.9%,1.5,-,-,-,-,-,0.5428
0,9/42/100,10,2.0,4.0,7-16h,82,41.5,1.422,-7.8%,1.75,23,34.8,1.05,-4.9%,0.2,0.5427
0,12/34/80,20,2.5,2.5,7-16h,85,60.0,1.5,-4.9%,1.5,27,55.6,1.247,-5.0%,0.75,0.5427
0,12/42/80,20,2.5,3.5,6-17h,87,50.6,1.443,-5.9%,1.64,23,34.8,0.73,-7.9%,-1.01,0.5426
0,12/50/200,14,2.5,4.0,7-16h,52,50.0,1.58,-5.3%,1.36,-,-,-,-,-,0.5426
0,12/34/100,10,2.0,3.5,6-17h,82,45.1,1.458,-9.5%,1.74,23,47.8,1.587,-3.0%,1.89,0.5425
0,15/26/100,20,2.5,3.5,6-17h,78,51.3,1.486,-6.5%,1.58,20,60.0,2.098,-3.0%,2.34,0.5425
0,5/42/200,14,2.5,3.5,7-16h,63,52.4,1.521,-3.9%,1.42,22,50.0,1.384,-3.0%,1.12,0.5424
0,5/50/100,10,2.5,2.5,6-17h,98,59.2,1.432,-4.0%,1.59,26,53.8,1.156,-3.0%,0.49,0.5423
0,12/26/100,20,2.0,3.5,7-16h,82,45.1,1.433,-8.2%,1.74,-,-,-,-,-,0.5423
0,12/34/80,20,3.0,4.0,7-16h,63,54.0,1.569,-6.8%,1.43,21,52.4,1.468,-5.9%,1.2,0.5423
0,12/42/100,14,2.5,4.0,0-23h,90,46.7,1.402,-4.9%,1.68,31,51.6,1.716,-3.9%,2.82,0.5423
0,5/50/100,14,3.0,3.0,6-17h,89,59.6,1.461,-3.0%,1.5,24,58.3,1.391,-2.0%,1.03,0.5422
0,9/34/150,10,2.5,3.5,0-23h,96,50.0,1.398,-5.0%,1.69,29,48.3,1.295,-3.6%,1.16,0.5422
0,9/34/150,14,2.5,3.5,0-23h,96,50.0,1.398,-5.0%,1.69,29,48.3,1.295,-3.6%,1.16,0.5422
0,9/42/100,14,2.0,4.0,6-17h,90,41.1,1.407,-9.8%,1.84,25,48.0,1.831,-3.0%,2.93,0.542
0,15/26/100,20,2.5,3.5,7-16h,67,52.2,1.543,-7.2%,1.49,-,-,-,-,-,0.542
0,15/50/100,10,3.0,4.0,7-16h,47,55.3,1.633,-3.6%,1.19,-,-,-,-,-,0.542
0,15/42/100,14,2.5,3.5,0-23h,95,50.5,1.434,-9.8%,1.79,39,43.6,1.071,-5.1%,0.4,0.5419
0,9/34/200,14,2.0,3.0,7-16h,77,49.4,1.469,-5.9%,1.58,-,-,-,-,-,0.5418
0,9/42/80,14,2.5,2.5,7-16h,89,59.6,1.457,-3.0%,1.5,30,50.0,0.99,-6.8%,-0.04,0.5417
0,9/42/100,14,3.0,4.0,6-17h,65,53.8,1.561,-7.5%,1.46,21,47.6,1.2,-3.9%,0.57,0.5417
0,9/34/100,14,3.0,3.0,7-16h,83,60.2,1.508,-5.9%,1.5,-,-,-,-,-,0.5414
0,9/42/100,14,2.5,2.5,7-16h,85,60.0,1.49,-4.9%,1.5,26,53.8,1.159,-4.0%,0.49,0.5414
0,12/34/150,20,2.0,2.5,7-16h,77,54.5,1.496,-6.3%,1.54,-,-,-,-,-,0.5414
0,15/50/150,10,2.5,3.5,7-16h,44,54.5,1.658,-4.9%,1.18,-,-,-,-,-,0.5414
0,5/50/80,20,3.0,3.5,6-17h,86,55.8,1.472,-6.5%,1.59,28,53.6,1.343,-4.6%,1.15,0.5413
0,15/26/100,20,2.0,3.5,0-23h,116,43.1,1.312,-6.1%,1.88,35,42.9,1.296,-5.9%,1.58,0.5413
0,15/26/150,14,2.0,3.5,7-16h,70,45.7,1.48,-6.4%,1.57,-,-,-,-,-,0.5413
0,15/42/80,10,2.0,3.0,7-16h,68,50.0,1.512,-5.9%,1.49,24,50.0,1.479,-3.9%,1.55,0.5412
0,12/26/80,10,2.5,4.0,7-16h,68,48.5,1.499,-7.2%,1.56,-,-,-,-,-,0.5411
0,12/42/100,10,3.0,4.0,7-16h,51,54.9,1.601,-3.9%,1.25,-,-,-,-,-,0.5411
0,12/34/150,10,2.0,3.5,6-17h,75,45.3,1.461,-6.9%,1.62,-,-,-,-,-,0.541
0,12/34/80,14,2.5,2.5,0-23h,128,57.8,1.358,-5.9%,1.78,39,53.8,1.163,-6.0%,0.74,0.5409
0,12/34/150,10,2.0,4.0,7-16h,71,42.3,1.472,-8.7%,1.66,-,-,-,-,-,0.5408
0,5/42/80,10,2.0,4.0,0-23h,115,40.0,1.319,-10.6%,2.02,41,39.0,1.273,-6.9%,1.76,0.5407
0,5/42/150,14,2.0,3.5,7-16h,75,45.3,1.442,-6.0%,1.62,24,50.0,1.725,-2.0%,2.38,0.5406
0,15/42/200,20,2.5,4.0,7-16h,48,50.0,1.594,-3.8%,1.25,-,-,-,-,-,0.5406
0,5/42/80,10,2.5,2.5,6-17h,100,59.0,1.437,-5.0%,1.59,30,50.0,0.99,-5.0%,-0.04,0.5405
0,5/50/150,20,2.0,4.0,7-16h,82,41.5,1.405,-7.7%,1.75,26,42.3,1.445,-3.0%,1.8,0.5405
0,9/42/100,10,3.0,3.5,7-16h,57,57.9,1.615,-5.3%,1.26,21,47.6,1.05,-3.9%,0.14,0.5404
0,15/34/80,10,2.0,3.0,7-16h,82,48.8,1.427,-3.9%,1.57,21,52.4,1.637,-2.5%,1.7,0.5403
0,9/42/100,14,2.0,4.0,7-16h,85,41.2,1.407,-8.0%,1.75,25,44.0,1.553,-3.0%,2.08,0.5402
0,15/50/80,14,3.0,3.0,6-17h,60,61.7,1.61,-4.0%,1.22,25,44.0,0.777,-4.0%,-0.8,0.5402
0,5/42/150,10,2.0,3.5,7-16h,75,45.3,1.456,-7.0%,1.62,24,50.0,1.725,-2.0%,2.38,0.5401
0,5/50/80,14,3.0,4.0,7-16h,72,52.8,1.484,-4.0%,1.46,24,54.2,1.572,-3.0%,1.65,0.5401
0,12/42/80,20,3.0,3.0,7-16h,76,60.5,1.529,-5.0%,1.41,-,-,-,-,-,0.5401
0,9/42/80,20,2.5,3.5,7-16h,76,51.3,1.467,-5.3%,1.54,29,44.8,1.128,-6.1%,0.52,0.54
0,15/50/200,20,3.0,4.0,7-16h,49,55.1,1.608,-3.9%,1.22,-,-,-,-,-,0.54
0,5/42/150,20,2.0,4.0,7-16h,77,41.6,1.4,-4.9%,1.65,24,45.8,1.669,-3.0%,2.36,0.5399
0,12/34/100,20,2.5,2.5,6-17h,81,60.5,1.531,-7.8%,1.5,24,58.3,1.395,-3.0%,1.03,0.5398
0,12/50/80,10,3.0,3.5,6-17h,65,56.9,1.536,-3.0%,1.32,24,50.0,1.154,-3.9%,0.49,0.5398
0,15/26/150,20,2.0,3.0,6-17h,84,48.8,1.433,-5.9%,1.62,-,-,-,-,-,0.5398
0,15/42/200,20,3.0,3.5,7-16h,46,58.7,1.644,-2.0%,1.08,-,-,-,-,-,0.5398
0,5/50/150,14,2.5,3.0,7-16h,74,55.4,1.482,-3.0%,1.42,24,54.2,1.403,-2.8%,1.18,0.5396
0,9/50/80,20,3.0,3.0,6-17h,91,59.3,1.462,-4.1%,1.5,27,48.1,0.917,-5.9%,-0.29,0.5396
0,15/50/150,10,3.0,3.5,7-16h,42,59.5,1.686,-3.5%,1.05,-,-,-,-,-,0.5396
0,9/42/100,14,2.5,3.5,0-23h,105,49.5,1.365,-5.7%,1.74,33,42.4,1.02,-5.3%,0.1,0.5395
0,15/26/80,20,2.0,2.5,6-17h,102,52.9,1.417,-7.9%,1.72,27,51.9,1.339,-3.0%,1.15,0.5395
0,15/26/80,14,2.5,2.5,6-17h,91,59.3,1.458,-4.0%,1.5,26,57.7,1.363,-4.0%,1.02,0.5394
0,15/34/100,14,2.5,3.0,6-17h,86,54.7,1.448,-4.4%,1.53,21,57.1,1.593,-2.8%,1.4,0.5393
0,12/50/80,10,2.5,3.5,0-23h,105,49.5,1.389,-7.2%,1.74,39,35.9,0.771,-10.5%,-1.43,0.5391
0,12/50/100,20,2.0,4.0,7-16h,79,41.8,1.432,-9.8%,1.75,23,43.5,1.508,-3.0%,1.81,0.5391
0,15/34/200,14,2.5,3.0,7-16h,60,56.7,1.576,-4.5%,1.29,-,-,-,-,-,0.5391
0,15/42/200,14,3.0,3.0,7-16h,48,62.5,1.659,-2.0%,1.04,-,-,-,-,-,0.539
0,12/26/200,20,2.0,4.0,7-16h,71,42.3,1.439,-7.8%,1.66,-,-,-,-,-,0.5387
0,12/50/100,14,2.5,3.5,0-23h,98,50.0,1.405,-7.9%,1.73,35,40.0,0.92,-7.1%,-0.42,0.5387
0,15/26/200,20,2.0,4.0,7-16h,66,42.4,1.47,-6.9%,1.57,-,-,-,-,-,0.5387
0,15/50/150,20,2.0,3.5,7-16h,60,46.7,1.503,-6.1%,1.48,-,-,-,-,-,0.5387
0,12/26/100,20,2.0,3.0,6-17h,93,48.4,1.407,-7.8%,1.72,20,40.0,0.988,-4.9%,-0.04,0.5386
0,5/50/200,10,2.5,4.0,7-16h,64,48.4,1.484,-4.3%,1.45,21,52.4,1.737,-2.4%,2.0,0.5385
0,12/42/150,10,2.0,3.0,7-16h,70,50.0,1.496,-7.3%,1.53,-,-,-,-,-,0.5384
0,12/50/100,14,2.0,3.5,6-17h,89,44.9,1.431,-13.1%,1.86,25,44.0,1.355,-4.2%,1.33,0.5384
0,15/34/200,20,2.5,3.0,7-16h,60,56.7,1.571,-4.5%,1.29,-,-,-,-,-,0.5384
0,15/42/200,14,2.0,3.0,7-16h,55,50.9,1.545,-3.5%,1.3,-,-,-,-,-,0.5382
0,15/34/80,14,2.5,4.0,7-16h,71,47.9,1.469,-5.7%,1.52,-,-,-,-,-,0.538
0,5/42/100,10,2.0,3.5,6-17h,87,44.8,1.436,-11.3%,1.78,27,40.7,1.187,-3.2%,0.79,0.5378
0,5/50/80,14,2.0,4.0,6-17h,101,40.6,1.379,-12.5%,1.93,36,44.4,1.593,-3.0%,3.19,0.5378
0,12/50/150,20,2.5,4.0,7-16h,61,49.2,1.533,-8.4%,1.49,20,50.0,1.576,-3.0%,1.56,0.5378
0,9/50/100,14,3.0,3.5,7-16h,61,57.4,1.571,-4.8%,1.29,22,72.7,3.155,-2.0%,3.46,0.5377
0,12/34/150,14,2.0,3.0,7-16h,75,49.3,1.465,-5.9%,1.53,-,-,-,-,-,0.5377
0,15/26/150,10,3.0,4.0,6-17h,68,52.9,1.497,-4.0%,1.4,-,-,-,-,-,0.5376
0,15/34/150,14,2.5,3.0,6-17h,80,55.0,1.473,-4.8%,1.47,-,-,-,-,-,0.5374
0,5/50/150,14,2.5,3.0,6-17h,78,55.1,1.467,-3.9%,1.45,25,56.0,1.51,-2.8%,1.51,0.5372
0,12/34/150,20,1.5,2.5,6-17h,85,45.9,1.4,-6.2%,1.66,-,-,-,-,-,0.5372
0,5/50/150,20,3.0,4.0,6-17h,70,52.9,1.496,-5.0%,1.43,22,54.5,1.585,-2.0%,1.56,0.5371
0,9/34/80,10,2.5,2.5,6-17h,100,59.0,1.447,-6.9%,1.59,22,59.1,1.442,-3.0%,1.03,0.5371
0,15/42/80,20,2.0,3.5,7-16h,75,45.3,1.463,-8.6%,1.62,26,42.3,1.26,-5.2%,1.06,0.537
0,15/34/100,14,2.5,3.0,7-16h,74,55.4,1.488,-4.4%,1.42,-,-,-,-,-,0.5369
0,9/34/200,14,2.0,3.0,6-17h,82,48.8,1.437,-6.0%,1.57,-,-,-,-,-,0.5366
0,9/42/80,10,3.0,2.5,6-17h,82,64.6,1.51,-3.1%,1.33,26,42.3,0.596,-8.8%,-1.5,0.5366
0,15/34/200,14,2.5,3.5,7-16h,55,52.7,1.561,-4.2%,1.27,-,-,-,-,-,0.5366
0,15/34/200,20,2.5,4.0,7-16h,55,49.1,1.538,-4.3%,1.32,-,-,-,-,-,0.5366
0,5/42/100,14,2.0,3.0,7-16h,86,48.8,1.428,-8.3%,1.67,26,46.2,1.27,-2.0%,1.0,0.5364
0,15/34/150,20,2.5,3.0,7-16h,68,55.9,1.519,-4.5%,1.36,-,-,-,-,-,0.5364
0,9/26/150,14,2.0,4.0,7-16h,74,41.9,1.439,-8.7%,1.66,20,55.0,2.425,-2.0%,3.53,0.5363
0,9/42/100,20,2.5,2.5,7-16h,91,59.3,1.452,-4.9%,1.5,26,53.8,1.159,-4.0%,0.49,0.5363
0,9/42/100,14,3.0,3.5,7-16h,63,57.1,1.552,-5.0%,1.31,21,47.6,1.05,-3.9%,0.14,0.5362
0,9/50/100,20,3.0,3.0,6-17h,84,59.5,1.468,-3.1%,1.4,25,68.0,2.127,-2.0%,2.41,0.536
0,15/34/150,14,2.5,3.0,7-16h,68,55.9,1.524,-5.0%,1.36,-,-,-,-,-,0.536
0,9/34/80,10,3.0,4.0,6-17h,72,52.8,1.5,-6.5%,1.46,-,-,-,-,-,0.5359
0,9/42/150,20,2.5,3.5,7-16h,70,51.4,1.472,-4.2%,1.43,-,-,-,-,-,0.5359
0,12/50/100,14,2.0,3.0,0-23h,123,47.2,1.343,-11.9%,1.95,40,45.0,1.218,-5.5%,1.25,0.5358
0,15/26/80,20,2.5,2.5,7-16h,80,60.0,1.501,-4.9%,1.4,22,54.5,1.193,-4.0%,0.5,0.5358
0,9/42/200,14,2.5,2.5,7-16h,71,60.6,1.529,-4.0%,1.31,-,-,-,-,-,0.5357
0,9/42/100,20,3.0,3.5,7-16h,67,56.7,1.524,-4.6%,1.34,22,50.0,1.156,-3.9%,0.45,0.5355
0,15/26/100,14,3.0,3.5,6-17h,77,55.8,1.475,-3.9%,1.41,-,-,-,-,-,0.5355
0,9/34/80,20,2.5,3.5,7-16h,83,50.6,1.441,-6.4%,1.56,20,60.0,2.115,-3.0%,2.34,0.5353
0,12/42/80,20,2.5,3.0,7-16h,84,54.8,1.457,-5.9%,1.51,21,42.9,0.89,-3.2%,-0.34,0.5353
0,12/34/100,14,2.5,2.5,0-23h,113,58.4,1.385,-6.8%,1.68,35,60.0,1.505,-3.0%,1.83,0.5352
0,15/34/150,20,2.0,3.0,6-17h,84,48.8,1.417,-6.9%,1.62,-,-,-,-,-,0.5352
0,5/42/100,10,2.5,3.5,0-23h,112,49.1,1.338,-6.6%,1.76,31,41.9,0.999,-3.9%,-0.0,0.5351
0,5/42/200,20,2.5,4.0,7-16h,62,48.4,1.484,-4.0%,1.39,22,45.5,1.317,-3.9%,1.01,0.5351
